subject,Trial,Degree,Picturetype,numfix,headfix,bodyfix,accuracy
619,21,225,3,0,0,0,0
619,22,315,3,4,0,0,1
619,23,45,3,0,0,0,1
619,24,270,3,25,0,0,1
619,25,225,3,12,0,0,1
619,26,90,3,15,0,0,1
619,27,135,1,0,0,0,1
619,28,180,2,2,0,0,0
619,29,180,1,0,0,0,1
619,30,315,2,0,0,0,1
619,31,135,2,0,0,0,1
619,32,135,2,2,0,0,1
619,33,270,2,0,0,0,0
619,34,0,3,2,9,0,1
619,35,135,3,5,1,0,1
619,36,180,1,0,0,0,0
619,37,90,3,0,0,0,1
619,38,225,2,0,0,0,1
619,39,180,2,0,0,1,0
619,40,225,3,0,0,0,1
619,41,135,3,0,0,0,1
619,42,45,1,0,0,0,1
619,43,180,3,0,0,0,0
619,44,90,3,6,0,2,1
619,45,225,1,21,0,0,0
619,46,90,3,0,0,0,1
619,47,90,2,0,0,0,1
619,48,0,3,8,0,0,1
619,49,45,2,0,0,0,1
619,50,270,1,31,0,0,1
619,51,45,3,41,0,0,0
619,52,315,2,0,0,0,1
619,53,90,1,0,0,0,1
619,54,180,1,0,0,4,0
619,55,225,1,0,0,0,0
619,56,180,2,0,0,0,0
619,57,225,3,8,0,0,1
619,58,180,3,0,0,0,0
619,59,90,2,0,0,0,0
619,60,0,2,0,0,0,1
619,61,315,3,0,0,0,1
619,62,45,1,20,0,0,1
619,63,135,3,0,0,0,1
619,64,0,1,0,19,0,1
619,65,180,1,0,0,1,1
619,66,270,3,4,0,0,1
619,67,135,3,15,0,0,1
619,68,225,2,0,0,0,1
619,69,180,3,7,0,0,0
619,70,180,2,13,0,0,0
619,71,180,3,8,0,0,1
619,72,270,1,0,0,0,1
619,73,0,3,0,4,0,1
619,74,90,2,16,0,0,1
619,75,270,3,0,0,0,0
619,76,315,1,0,0,0,1
619,77,135,1,0,0,0,1
619,78,270,2,8,0,0,1
619,79,45,1,0,0,0,1
619,80,0,1,11,7,1,1
619,81,0,2,1,0,0,1
619,82,225,1,0,0,0,0
619,83,90,1,0,0,0,0
619,84,315,2,0,0,0,1
619,85,0,3,8,0,0,1
619,86,90,2,8,0,0,1
619,87,45,3,0,0,0,1
619,88,270,2,30,0,0,1
619,89,45,2,0,0,0,1
619,90,315,3,0,0,0,1
619,91,90,1,0,0,0,0
619,92,135,2,0,0,0,1
619,93,135,1,1,0,0,0
619,94,45,1,0,0,0,1
619,95,270,1,0,0,0,1
619,96,45,2,0,0,0,1
111,1,135,2,14,4,0,0
111,2,45,2,0,0,0,1
111,3,270,1,10,0,0,1
111,4,135,1,0,0,1,1
111,5,315,3,0,1,0,1
111,6,225,1,0,0,0,1
111,7,315,3,0,0,2,1
111,8,45,3,9,0,0,1
111,9,0,2,0,1,0,1
111,10,225,2,0,0,5,1
111,11,45,3,0,0,0,1
111,12,225,3,6,0,4,1
111,13,0,2,0,0,0,1
111,14,315,1,12,0,0,0
111,15,135,1,15,0,0,1
111,16,315,1,0,0,0,1
111,17,90,3,0,0,0,1
111,18,135,2,6,0,0,1
111,19,180,2,0,0,0,1
111,20,315,2,8,0,0,1
111,21,0,1,0,0,0,1
111,22,270,3,0,0,0,1
111,23,135,2,0,0,0,1
111,24,90,1,0,0,0,1
111,25,315,2,2,0,0,1
111,26,0,1,0,1,0,1
111,27,270,3,0,0,0,1
111,28,225,2,0,0,0,1
111,29,225,3,0,0,0,1
111,30,315,1,0,0,0,1
111,31,270,2,0,0,0,1
111,32,180,1,0,0,0,1
111,33,90,3,0,0,0,1
111,34,225,1,0,0,0,1
111,35,270,2,0,0,0,1
111,36,135,3,0,0,0,1
111,37,180,3,0,0,0,1
111,38,225,2,0,0,0,1
111,39,0,1,0,0,0,1
111,40,135,3,0,0,0,1
111,41,90,3,0,0,0,1
111,42,0,3,0,0,0,1
111,43,180,2,0,0,0,1
111,44,90,1,0,0,0,1
111,45,90,3,0,0,0,1
111,46,270,1,8,0,0,1
111,47,180,1,0,0,0,1
111,48,45,1,0,0,0,1
111,49,180,3,6,0,0,1
111,50,0,2,6,2,0,1
111,51,315,2,1,0,0,1
111,52,180,2,0,0,0,1
111,53,45,3,0,0,0,1
111,54,90,2,0,0,0,1
111,55,45,1,0,0,0,1
111,56,180,1,0,0,0,1
111,57,225,1,0,0,0,1
111,58,90,2,0,0,0,1
111,59,225,3,0,0,0,0
111,60,225,3,0,0,0,1
111,61,315,3,1,0,0,1
111,62,45,2,0,0,0,1
111,63,135,3,0,0,0,1
111,64,0,3,0,0,0,1
111,65,315,1,0,0,0,1
111,66,225,2,17,0,0,1
111,67,0,3,0,1,0,1
111,68,270,3,0,0,0,1
111,69,270,2,0,0,0,1
111,70,135,1,0,0,0,1
111,71,45,1,0,0,0,1
111,72,315,3,0,0,0,1
111,73,180,3,4,0,0,0
111,74,90,1,0,0,0,1
111,75,45,1,0,0,0,1
111,76,135,2,0,0,0,1
111,77,270,1,0,0,0,1
111,78,90,2,0,0,0,1
111,79,90,2,0,0,0,1
111,80,135,3,0,0,0,0
111,81,315,2,0,0,0,1
111,82,135,1,0,0,0,1
111,83,270,1,10,0,0,1
111,84,0,3,0,4,0,1
111,85,270,2,0,0,0,0
111,86,180,2,0,0,4,1
111,87,90,1,0,0,0,1
111,88,0,2,12,0,0,1
111,89,225,1,0,0,0,1
111,90,180,3,0,0,5,1
111,91,45,3,0,0,0,1
111,92,45,2,0,0,0,1
111,93,0,1,0,0,0,1
111,94,180,1,0,0,0,1
111,95,270,3,0,0,0,1
111,96,45,2,-999,-999,-999,1
109,1,225,1,0,0,0,1
109,2,180,1,0,0,0,1
109,3,315,1,0,0,0,1
109,4,45,2,0,0,0,1
109,5,0,2,0,0,0,1
109,6,270,3,0,0,2,1
109,7,135,1,0,0,1,1
109,8,315,1,3,0,0,0
109,9,270,3,0,0,0,1
109,10,315,3,0,0,0,1
109,11,135,1,0,0,5,1
109,12,135,2,0,1,2,1
109,13,45,3,7,0,0,1
109,14,315,2,6,0,0,1
109,15,135,2,0,2,0,1
109,16,315,1,14,0,0,1
109,17,0,1,0,18,0,1
109,18,225,3,0,0,0,1
109,19,90,3,1,0,0,1
109,20,0,1,0,0,0,1
109,21,225,2,0,0,0,1
109,22,180,2,0,0,0,1
109,23,270,2,0,0,0,1
109,24,315,3,0,0,0,1
109,25,225,3,0,0,0,1
109,26,225,2,0,0,0,1
109,27,315,2,0,0,0,1
109,28,270,1,0,0,0,1
109,29,45,3,0,0,0,1
109,30,90,1,0,0,0,1
109,31,0,2,0,0,0,1
109,32,135,2,0,0,0,1
109,33,90,3,0,0,0,1
109,34,315,2,0,0,0,1
109,35,180,1,0,0,0,1
109,36,225,2,0,0,0,1
109,37,270,1,0,3,1,1
109,38,0,1,0,0,0,1
109,39,0,3,0,0,0,1
109,40,225,3,0,0,0,1
109,41,315,3,0,0,0,1
109,42,90,2,0,0,0,1
109,43,225,1,0,0,0,1
109,44,180,1,0,0,0,1
109,45,180,3,0,0,0,1
109,46,45,1,0,0,0,1
109,47,90,1,0,0,0,1
109,48,90,3,0,0,0,1
109,49,135,3,0,0,11,1
109,50,45,3,0,0,0,1
109,51,180,2,0,0,0,1
109,52,45,2,0,0,0,1
109,53,0,2,7,0,0,0
109,54,180,3,0,0,0,1
109,55,135,3,0,0,0,1
109,56,225,3,0,0,0,1
109,57,180,2,0,0,0,1
109,58,45,1,0,0,0,1
109,59,225,1,0,0,0,1
109,60,135,3,0,0,7,1
109,61,90,3,0,0,0,1
109,62,0,3,0,0,0,1
109,63,90,2,0,0,0,1
109,64,270,2,0,0,0,1
109,65,270,3,0,0,0,1
109,66,45,3,0,0,0,1
109,67,0,2,0,0,0,1
109,68,45,2,0,0,0,1
109,69,180,3,0,0,0,1
109,70,135,3,0,0,5,1
109,71,45,1,0,0,0,1
109,72,180,3,0,0,0,1
109,73,270,1,0,0,0,1
109,74,315,1,0,0,0,1
109,75,135,1,0,0,3,1
109,76,90,2,0,0,2,1
109,77,0,3,0,0,0,1
109,78,270,1,0,0,0,1
109,79,135,2,0,0,7,1
109,80,90,1,0,0,0,1
109,81,315,2,0,0,0,1
109,82,180,1,0,0,0,1
109,83,180,2,0,3,0,1
109,84,270,3,0,0,0,1
109,85,90,1,0,0,0,1
109,86,135,1,0,0,16,1
109,87,315,3,0,0,0,1
109,88,270,2,0,0,0,1
109,89,225,1,0,1,0,1
109,90,225,2,0,3,0,1
109,91,0,3,0,0,0,1
109,92,270,2,0,0,0,1
109,93,45,1,0,0,0,1
109,94,45,2,0,0,0,1
109,95,90,2,0,0,0,1
109,96,0,1,0,0,0,0
